solute,solvent,logS,DGsolv,Reference (DOI),Comments,can_smiles_solute,can_smiles_solvent,concat_smiles,is_chonps_halogens,index
COc1ccccc1,CCOCC,,-5.71,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,COc1ccccc1,CCOCC,COc1ccccc1.CCOCC,True,13957
COc1ccccc1,ClC(Cl)Cl,,-6.24,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,COc1ccccc1,ClC(Cl)Cl,COc1ccccc1.ClC(Cl)Cl,True,13959
COc1ccccc1,CCCCCCCCCCCCCCCC,,-5.279999999999999,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.07,COc1ccccc1,CCCCCCCCCCCCCCCC,COc1ccccc1.CCCCCCCCCCCCCCCC,True,13955
COc1ccccc1,CCCCCCC,,-5.35,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,COc1ccccc1,CCCCCCC,COc1ccccc1.CCCCCCC,True,13954
COc1ccccc1,C1CCCCC1,,-5.38,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,COc1ccccc1,C1CCCCC1,COc1ccccc1.C1CCCCC1,True,13953
COc1ccccc1,C1CCC2CCCCC2C1,,-5.0,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,COc1ccccc1,C1CCC2CCCCC2C1,COc1ccccc1.C1CCC2CCCCC2C1,True,13952
COc1ccccc1,CCCCCCCCO,,-5.465,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.00,COc1ccccc1,CCCCCCCCO,COc1ccccc1.CCCCCCCCO,True,13956
COC1=CC=CC=C1C(=O)O,CCO,,-11.5,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",COc1ccccc1C(=O)O,CCO,COc1ccccc1C(=O)O.CCO,True,14010
COC1=CC=CC=C1C(=O)O,CC(=O)OCCCC,,-10.75,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",COc1ccccc1C(=O)O,CCCCOC(C)=O,COc1ccccc1C(=O)O.CCCCOC(C)=O,True,14003
COC1=CC=CC=C1C(=O)O,CCCCOCCO,,-11.39,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],COc1ccccc1C(=O)O,CCCCOCCO,COc1ccccc1C(=O)O.CCCCOCCO,True,14005
COC1=CC=CC=C1C(=O)O,CCCO,,-11.23,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",COc1ccccc1C(=O)O,CCCO,COc1ccccc1C(=O)O.CCCO,True,14007
COC1=CC=CC=C1C(=O)O,CCCOCCO,,-11.33,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],COc1ccccc1C(=O)O,CCCOCCO,COc1ccccc1C(=O)O.CCCOCCO,True,14008
COC1=CC=CC=C1C(=O)O,CC(=O)OCC,,-11.15,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",COc1ccccc1C(=O)O,CCOC(C)=O,COc1ccccc1C(=O)O.CCOC(C)=O,True,14012
COC1=CC=CC=C1C(=O)O,CC(OC)CCO,,-11.36,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],COc1ccccc1C(=O)O,COC(C)CCO,COc1ccccc1C(=O)O.COC(C)CCO,True,14020
COC1=CC=CC=C1C(=O)O,CCOCCO,,-11.5,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],COc1ccccc1C(=O)O,CCOCCO,COc1ccccc1C(=O)O.CCOCCO,True,14015
COC1=CC=CC=C1C(=O)O,CO,,-11.76,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",COc1ccccc1C(=O)O,CO,COc1ccccc1C(=O)O.CO,True,14017
COC1=CC=CC=C1C(=O)O,CC(=O)OC,,-11.32,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",COc1ccccc1C(=O)O,COC(C)=O,COc1ccccc1C(=O)O.COC(C)=O,True,14019
COC1=CC=CC=C1C(=O)O,CCCCO,,-11.06,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",COc1ccccc1C(=O)O,CCCCO,COc1ccccc1C(=O)O.CCCCO,True,14001
COc1ccccc1C(O)=O,O,,-10.32,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,COc1ccccc1C(=O)O,O,COc1ccccc1C(=O)O.O,True,14023
COC1=CC=CC=C1C(=O)O,CCOCC,,-10.53,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],COc1ccccc1C(=O)O,CCOCC,COc1ccccc1C(=O)O.CCOCC,True,14014
COC1=CC=CC=C1C(=O)O,CC(=O)OCCCCC,,-10.59,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],COc1ccccc1C(=O)O,CCCCCOC(C)=O,COc1ccccc1C(=O)O.CCCCCOC(C)=O,True,13999
COC1=CC=CC=C1C(=O)O,CCCC(O)C,,-10.83,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],COc1ccccc1C(=O)O,CCCC(C)O,COc1ccccc1C(=O)O.CCCC(C)O,True,13986
COC1=CC=CC=C1C(=O)O,CCCCCCO,,-10.81,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",COc1ccccc1C(=O)O,CCCCCCO,COc1ccccc1C(=O)O.CCCCCCO,True,13995
COC1=CC=CC=C1C(=O)O,CCCCCCCO,,-10.75,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",COc1ccccc1C(=O)O,CCCCCCCO,COc1ccccc1C(=O)O.CCCCCCCO,True,13993
COc1ccccc1C(O)=O,CCCCCCCCO,,-12.49,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,COc1ccccc1C(=O)O,CCCCCCCCO,COc1ccccc1C(=O)O.CCCCCCCCO,True,13991
COC1=CC=CC=C1C(=O)O,CCCCCCCCCCO,,-10.5,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",COc1ccccc1C(=O)O,CCCCCCCCCCO,COc1ccccc1C(=O)O.CCCCCCCCCCO,True,13989
COC1=CC=CC=C1C(=O)O,CC(O)CC,,-10.99,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",COc1ccccc1C(=O)O,CCC(C)O,COc1ccccc1C(=O)O.CCC(C)O,True,13983
COC1=CC=CC=C1C(=O)O,CC(C)(C)OCC(C)O,,-10.99,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],COc1ccccc1C(=O)O,CC(O)COC(C)(C)C,COc1ccccc1C(=O)O.CC(O)COC(C)(C)C,True,13979
COC1=CC=CC=C1C(=O)O,CC(C)OCCO,,-11.2,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],COc1ccccc1C(=O)O,CC(C)OCCO,COc1ccccc1C(=O)O.CC(C)OCCO,True,13978
COC1=CC=CC=C1C(=O)O,CC(O)C,,-10.86,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",COc1ccccc1C(=O)O,CC(C)O,COc1ccccc1C(=O)O.CC(C)O,True,13976
COC1=CC=CC=C1C(=O)O,OCC(C)C,,-10.86,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",COc1ccccc1C(=O)O,CC(C)CO,COc1ccccc1C(=O)O.CC(C)CO,True,13974
COC1=CC=CC=C1C(=O)O,OCCC(C)C,,-10.79,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",COc1ccccc1C(=O)O,CC(C)CCO,COc1ccccc1C(=O)O.CC(C)CCO,True,13972
COC1=CC=CC=C1C(=O)O,CC(O)(C)C,,-11.01,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",COc1ccccc1C(=O)O,CC(C)(C)O,COc1ccccc1C(=O)O.CC(C)(C)O,True,13969
COC1=CC=CC=C1C(=O)O,O1CCOCC1,,-11.67,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],COc1ccccc1C(=O)O,C1COCCO1,COc1ccccc1C(=O)O.C1COCCO1,True,13967
COC1=CC=CC=C1C(=O)O,O1CCCC1,,-11.8,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],COc1ccccc1C(=O)O,C1CCOC1,COc1ccccc1C(=O)O.C1CCOC1,True,13965
COC1=CC=CC=C1C(=O)O,CCCCCO,,-10.95,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",COc1ccccc1C(=O)O,CCCCCO,COc1ccccc1C(=O)O.CCCCCO,True,13997
COc1ccccc1N,COc1ccccc1N,,-8.76,Compsol pure,solute-solvent same,COc1ccccc1N,COc1ccccc1N,COc1ccccc1N.COc1ccccc1N,True,14028
COc1ccccc1N,O,,-6.12,10.1016/j.cej.2021.129307,['FreeSolv (entry number=465)'],COc1ccccc1N,O,COc1ccccc1N.O,True,14030
COC1=CC=CC=C1O,O,,-5.67,10.1016/j.cej.2021.129307,"['Abraham Paper (A6)', 'Abraham Paper (A6)', 'Abraham Paper (A8)', 'FreeSolv (entry number=628)']",COc1ccccc1O,O,COc1ccccc1O.O,True,14041
COc1ccccc1OC,O,,-5.33,10.1016/j.cej.2021.129307,['FreeSolv (entry number=332)'],COc1ccccc1OC,O,COc1ccccc1OC.O,True,14043
COc1ccccc1[N+]([O-])=O,COc1ccccc1[N+]([O-])=O,,-10.4,Compsol pure,solute-solvent same,COc1ccccc1[N+](=O)[O-],COc1ccccc1[N+](=O)[O-],COc1ccccc1[N+](=O)[O-].COc1ccccc1[N+](=O)[O-],True,14048
CC1=C(C(=O)N(N1)c2ccccc2)C(=O)c3ccccc3,O,,-11.57,10.1016/j.cej.2021.129307,['Abraham Paper (A6)'],Cc1[nH]n(-c2ccccc2)c(=O)c1C(=O)c1ccccc1,O,Cc1[nH]n(-c2ccccc2)c(=O)c1C(=O)c1ccccc1.O,True,14449
Cc1ccccc1C(=O)N(O)c2ccccc2,O,,-11.51,10.1016/j.cej.2021.129307,['Abraham Paper (A6)'],Cc1ccccc1C(=O)N(O)c1ccccc1,O,Cc1ccccc1C(=O)N(O)c1ccccc1.O,True,15483
Cc1ccccc1N(O)C(=O)c2ccccc2C,O,,-11.21,10.1016/j.cej.2021.129307,['Abraham Paper (A6)'],Cc1ccccc1C(=O)N(O)c1ccccc1C,O,Cc1ccccc1C(=O)N(O)c1ccccc1C.O,True,15484
CC1=CC=CC=C1C(=O)O,O,,-5.87,10.1016/j.cej.2021.129307,"['Abraham Paper (A3)', 'Abraham Paper (A3)', 'Abraham Paper (A3)']",Cc1ccccc1C(=O)O,O,Cc1ccccc1C(=O)O.O,True,15536
CC1=CC=CC=C1C(=O)O,CC(=O)OC,,-8.92,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",Cc1ccccc1C(=O)O,COC(C)=O,Cc1ccccc1C(=O)O.COC(C)=O,True,15534
CC1=CC=CC=C1C(=O)O,CCOCC,,-8.95,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],Cc1ccccc1C(=O)O,CCOCC,Cc1ccccc1C(=O)O.CCOCC,True,15532
CC1=CC=CC=C1C(=O)O,CC(=O)OCC,,-8.91,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",Cc1ccccc1C(=O)O,CCOC(C)=O,Cc1ccccc1C(=O)O.CCOC(C)=O,True,15530
CC1=CC=CC=C1C(=O)O,CCO,,-9.12,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",Cc1ccccc1C(=O)O,CCO,Cc1ccccc1C(=O)O.CCO,True,15528
CC1=CC=CC=C1C(=O)O,CCCO,,-9.01,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",Cc1ccccc1C(=O)O,CCCO,Cc1ccccc1C(=O)O.CCCO,True,15526
CC1=CC=CC=C1C(=O)O,CCCCO,,-8.96,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",Cc1ccccc1C(=O)O,CCCCO,Cc1ccccc1C(=O)O.CCCCO,True,15521
CC1=CC=CC=C1C(=O)O,CC(=O)OCCCCC,,-8.7,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],Cc1ccccc1C(=O)O,CCCCCOC(C)=O,Cc1ccccc1C(=O)O.CCCCCOC(C)=O,True,15519
CC1=CC=CC=C1C(=O)O,CCCCCO,,-8.91,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",Cc1ccccc1C(=O)O,CCCCCO,Cc1ccccc1C(=O)O.CCCCCO,True,15517
CC1=CC=CC=C1C(=O)O,CCCCCCO,,-8.86,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",Cc1ccccc1C(=O)O,CCCCCCO,Cc1ccccc1C(=O)O.CCCCCCO,True,15515
CC1=CC=CC=C1C(=O)O,CCCCCCCO,,-8.81,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",Cc1ccccc1C(=O)O,CCCCCCCO,Cc1ccccc1C(=O)O.CCCCCCCO,True,15513
CC1=CC=CC=C1C(=O)O,CC(=O)OCCCC,,-8.76,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",Cc1ccccc1C(=O)O,CCCCOC(C)=O,Cc1ccccc1C(=O)O.CCCCOC(C)=O,True,15523
CC1=CC=CC=C1C(=O)O,CCCCCCCCCCO,,-8.7,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",Cc1ccccc1C(=O)O,CCCCCCCCCCO,Cc1ccccc1C(=O)O.CCCCCCCCCCO,True,15509
CC1=CC=CC=C1C(=O)O,CCCC(O)C,,-8.98,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],Cc1ccccc1C(=O)O,CCCC(C)O,Cc1ccccc1C(=O)O.CCCC(C)O,True,15507
CC1=CC=CC=C1C(=O)O,CC(O)CC,,-9.01,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",Cc1ccccc1C(=O)O,CCC(C)O,Cc1ccccc1C(=O)O.CCC(C)O,True,15505
CC1=CC=CC=C1C(=O)O,CC(C)OC(C)C,,-8.56,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],Cc1ccccc1C(=O)O,CC(C)OC(C)C,Cc1ccccc1C(=O)O.CC(C)OC(C)C,True,15501
CC1=CC=CC=C1C(=O)O,CCCCCCCCO,,-8.76,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],Cc1ccccc1C(=O)O,CCCCCCCCO,Cc1ccccc1C(=O)O.CCCCCCCCO,True,15511
CC1=CC=CC=C1C(=O)O,CC(O)C,,-9.06,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",Cc1ccccc1C(=O)O,CC(C)O,Cc1ccccc1C(=O)O.CC(C)O,True,15499
CC1=CC=CC=C1C(=O)O,OCC(C)C,,-8.82,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",Cc1ccccc1C(=O)O,CC(C)CO,Cc1ccccc1C(=O)O.CC(C)CO,True,15497
CC1=CC=CC=C1C(=O)O,OCCC(C)C,,-8.95,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",Cc1ccccc1C(=O)O,CC(C)CCO,Cc1ccccc1C(=O)O.CC(C)CCO,True,15495
CC1=CC=CC=C1C(=O)O,CC(O)(C)C,,-9.12,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",Cc1ccccc1C(=O)O,CC(C)(C)O,Cc1ccccc1C(=O)O.CC(C)(C)O,True,15492
CC1=CC=CC=C1C(=O)O,O1CCOCC1,,-9.26,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],Cc1ccccc1C(=O)O,C1COCCO1,Cc1ccccc1C(=O)O.C1COCCO1,True,15490
CC1=CC=CC=C1C(=O)O,O1CCCC1,,-9.3,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],Cc1ccccc1C(=O)O,C1CCOC1,Cc1ccccc1C(=O)O.C1CCOC1,True,15488
Cc1ccccc1C=O,O,,-3.93,10.1016/j.cej.2021.129307,['FreeSolv (entry number=485)'],Cc1ccccc1C=O,O,Cc1ccccc1C=O.O,True,15567
Cc1ccccc1C=O,Cc1ccccc1C=O,,-7.54,Compsol pure,solute-solvent same,Cc1ccccc1C=O,Cc1ccccc1C=O,Cc1ccccc1C=O.Cc1ccccc1C=O,True,15566
Cc1ccccc1N(O)C(=O)c2ccc(Cl)cc2,O,,-10.78,10.1016/j.cej.2021.129307,['Abraham Paper (A6)'],Cc1ccccc1N(O)C(=O)c1ccc(Cl)cc1,O,Cc1ccccc1N(O)C(=O)c1ccc(Cl)cc1.O,True,15578
Cc1ccccc1O,CCCCCCO,,-8.76,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCCCCCO,Cc1ccccc1O.CCCCCCO,True,15620
Cc1ccccc1O,c1ccccc1,,-7.44,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,c1ccccc1,Cc1ccccc1O.c1ccccc1,True,15632
Cc1ccccc1O,[O-][N+](=O)c1ccccc1,,-8.16,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,O=[N+]([O-])c1ccccc1,Cc1ccccc1O.O=[N+]([O-])c1ccccc1,True,15631
Cc1ccccc1O,O,,-5.859999999999999,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.01,Cc1ccccc1O,O,Cc1ccccc1O.O,True,15630
Cc1ccccc1O,Ic1ccccc1,,-7.14,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,Ic1ccccc1,Cc1ccccc1O.Ic1ccccc1,True,15628
Cc1ccccc1O,Clc1ccccc1,,-7.33,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,Clc1ccccc1,Cc1ccccc1O.Clc1ccccc1,True,15627
Cc1ccccc1O,ClC(Cl)Cl,,-7.55,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,ClC(Cl)Cl,Cc1ccccc1O.ClC(Cl)Cl,True,15626
Cc1ccccc1O,Cc1ccccc1C,,-7.25,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,Cc1ccccc1C,Cc1ccccc1O.Cc1ccccc1C,True,15625
Cc1ccccc1O,Cc1ccccc1,,-7.43,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,Cc1ccccc1,Cc1ccccc1O.Cc1ccccc1,True,15624
Cc1ccccc1O,CCCCOC(C)=O,,-8.9,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCCCOC(C)=O,Cc1ccccc1O.CCCCOC(C)=O,True,15622
Cc1ccccc1O,CCCCCO,,-8.57,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCCCCO,Cc1ccccc1O.CCCCCO,True,15621
Cc1ccccc1O,CCCCCCCO,,-8.78,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCCCCCCO,Cc1ccccc1O.CCCCCCCO,True,15619
Cc1ccccc1O,CCc1ccccc1,,-7.25,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCc1ccccc1,Cc1ccccc1O.CCc1ccccc1,True,15623
Cc1ccccc1O,CCCCCCCCCCO,,-8.58,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCCCCCCCCCO,Cc1ccccc1O.CCCCCCCCCCO,True,15617
Cc1ccccc1O,BrC(Br)Br,,-7.45,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,BrC(Br)Br,Cc1ccccc1O.BrC(Br)Br,True,15606
Cc1ccccc1O,C1CCCCC1,,-6.02,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,C1CCCCC1,Cc1ccccc1O.C1CCCCC1,True,15608
Cc1ccccc1O,CC(C)CC(C)(C)C,,-5.68,10.1016/j.cej.2021.129307,"["" 'Abraham Paper (A31)'""]",Cc1ccccc1O,CC(C)CC(C)(C)C,Cc1ccccc1O.CC(C)CC(C)(C)C,True,15609
Cc1ccccc1O,CC(Cl)Cl,,-7.73,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CC(Cl)Cl,Cc1ccccc1O.CC(Cl)Cl,True,15610
Cc1ccccc1O,CCCCCC,,-6.25,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCCCCC,Cc1ccccc1O.CCCCCC,True,15611
Cc1ccccc1O,Brc1ccccc1,,-7.26,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,Brc1ccccc1,Cc1ccccc1O.Brc1ccccc1,True,15607
Cc1ccccc1O,CCCCCCC,,-6.01,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCCCCCC,Cc1ccccc1O.CCCCCCC,True,15613
Cc1ccccc1O,CCCCCCCCO,,-8.49,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCCCCCCCO,Cc1ccccc1O.CCCCCCCCO,True,15618
Cc1ccccc1O,CCCCCCCC,,-6.16,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCCCCCCC,Cc1ccccc1O.CCCCCCCC,True,15614
Cc1ccccc1O,CCCCCCCCC,,-6.2,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCCCCCCCC,Cc1ccccc1O.CCCCCCCCC,True,15615
Cc1ccccc1O,CCCCCCCCCCCCCCCC,,-5.78,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCCCCCCCCCCCCCCC,Cc1ccccc1O.CCCCCCCCCCCCCCCC,True,15616
Cc1ccccc1O,CCCCCC(C)C,,-5.68,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1O,CCCCCC(C)C,Cc1ccccc1O.CCCCCC(C)C,True,15612
Cc1ccccc1[N+]([O-])=O,O,,-3.59,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1[N+](=O)[O-],O,Cc1ccccc1[N+](=O)[O-].O,True,15650
Cc1ccccc1[N+]([O-])=O,ClC(Cl)Cl,,-8.3,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1[N+](=O)[O-],ClC(Cl)Cl,Cc1ccccc1[N+](=O)[O-].ClC(Cl)Cl,True,15648
Cc1ccccc1[N+]([O-])=O,Cc1ccccc1[N+]([O-])=O,,-8.21,Compsol pure,solute-solvent same,Cc1ccccc1[N+](=O)[O-],Cc1ccccc1[N+](=O)[O-],Cc1ccccc1[N+](=O)[O-].Cc1ccccc1[N+](=O)[O-],True,15647
Cc1ccccc1[N+]([O-])=O,CCCCCCCCO,,-6.8,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1[N+](=O)[O-],CCCCCCCCO,Cc1ccccc1[N+](=O)[O-].CCCCCCCCO,True,15645
Cc1ccccc1[N+]([O-])=O,CCCCCCCCCCCCCCCC,,-6.52,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1[N+](=O)[O-],CCCCCCCCCCCCCCCC,Cc1ccccc1[N+](=O)[O-].CCCCCCCCCCCCCCCC,True,15644
Cc1ccccc1[N+]([O-])=O,C1CCCCC1,,-6.71,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1[N+](=O)[O-],C1CCCCC1,Cc1ccccc1[N+](=O)[O-].C1CCCCC1,True,15643
Cc1ccccc1[N+]([O-])=O,CCOCC,,-7.21,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Cc1ccccc1[N+](=O)[O-],CCOCC,Cc1ccccc1[N+](=O)[O-].CCOCC,True,15646
c1ccc2c(c1)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,O,,-3.81,10.1016/j.cej.2021.129307,['FreeSolv (entry number=276)'],Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2,O,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2.O,True,16263
c1ccc2c(c1)Oc3c(cc(c(c3O2)Cl)Cl)Cl,O,,-4.05,10.1016/j.cej.2021.129307,['FreeSolv (entry number=193)'],Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,O,Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2.O,True,16337
c1ccc2c(c1)Oc3cc(c(cc3O2)Cl)Cl,O,,-3.56,10.1016/j.cej.2021.129307,['FreeSolv (entry number=60)'],Clc1cc2c(cc1Cl)Oc1ccccc1O2,O,Clc1cc2c(cc1Cl)Oc1ccccc1O2.O,True,16366
c1ccc2c(c1)Oc3ccc(cc3O2)Cl,O,,-3.1,10.1016/j.cej.2021.129307,['FreeSolv (entry number=157)'],Clc1ccc2c(c1)Oc1ccccc1O2,O,Clc1ccc2c(c1)Oc1ccccc1O2.O,True,16537
c1ccc2c(c1)Oc3cccc(c3O2)Cl,O,,-3.52,10.1016/j.cej.2021.129307,['FreeSolv (entry number=384)'],Clc1cccc2c1Oc1ccccc1O2,O,Clc1cccc2c1Oc1ccccc1O2.O,True,16581
c1ccc(cc1)OC(C(F)F)F,O,,-1.29,10.1016/j.cej.2021.129307,['FreeSolv (entry number=510)'],FC(F)C(F)Oc1ccccc1,O,FC(F)C(F)Oc1ccccc1.O,True,17002
NC(=O)c1ccccc1,C1CCCCC1,,-8.72,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,NC(=O)c1ccccc1,C1CCCCC1,NC(=O)c1ccccc1.C1CCCCC1,True,17597
NC(=O)c1ccccc1,CC(Cl)Cl,,-10.9,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,NC(=O)c1ccccc1,CC(Cl)Cl,NC(=O)c1ccccc1.CC(Cl)Cl,True,17598
NC(=O)c1ccccc1,CCCCCC,,-7.77,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,NC(=O)c1ccccc1,CCCCCC,NC(=O)c1ccccc1.CCCCCC,True,17599
NC(=O)c1ccccc1,CCCCCCC,,-7.26,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,NC(=O)c1ccccc1,CCCCCCC,NC(=O)c1ccccc1.CCCCCCC,True,17600
NC(=O)c1ccccc1,CCCCCCCCO,,-11.77,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,NC(=O)c1ccccc1,CCCCCCCCO,NC(=O)c1ccccc1.CCCCCCCCO,True,17601
NC(=O)c1ccccc1,CCOCC,,-10.6,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,NC(=O)c1ccccc1,CCOCC,NC(=O)c1ccccc1.CCOCC,True,17603
